"time","surv"
9.45,0.125128702683755
9.5,0.122459510658951
9.55,0.121616557836876
9.6,0.119930665932133
9.65000000000001,0.116736958126482
9.7,0.113591162980166
9.75,0.111722096960841
9.8,0.109159158612842
9.85000000000001,0.0987693148711203
9.90000000000001,0.0948539998291065
9.95000000000001,0.0948539998291065
10,0.0948539998291065
10.05,0.0921482921915808
10.1,0.0921293969591847
10.15,0.0818466334283701
10.2,0.0818466334283701
10.25,0.0802848531118507
10.3,0.0801322978434922
10.35,0.0784741199946016
10.4,0.0776069092663704
10.45,0.0776069092663704
10.5,0.0763636355485303
10.55,0.0742434818198841
10.6,0.072682210057386
10.65,0.072682210057386
10.7,0.0713298311239323
10.75,0.0698327223497941
10.8,0.0681743579438972
10.85,0.0680254799554223
10.9,0.0676317247418547
10.95,0.0662461708808567
11,0.062278773995094
11.05,0.0590776082123192
11.1,0.0563192883988175
11.15,0.0558188651226584
11.2,0.0558188651226584
11.25,0.0558188651226584
11.3,0.0558188651226584
11.35,0.0558188651226584
11.4,0.0558188651226584
11.45,0.0558188651226584
11.5,0.0558188651226584
11.55,0.0558188651226584
11.6,0.0558188651226584
11.65,0.0553267187036035
11.7,0.0537652079307441
11.75,0.0508467204015784
11.8,0.0483809048470201
11.85,0.0483809048470201
11.9,0.0483809048470201
11.95,0.0471084144385334
12,0.0460940226210646
12.05,0.0458252349013074
12.1,0.0458252349013074
12.15,0.0458115034051133
12.2,0.0451812145637163
12.25,0.0451812145637163
12.3,0.0433276167644196
12.35,0.039750483247948
12.4,0.039750483247948
12.45,0.039750483247948
12.5,0.039750483247948
12.55,0.0397304416781176
12.6,0.0368690922020859
12.65,0.0364407273062083
12.7,0.0364179540874346
12.75,0.0364045370249363
12.8,0.0364045370249363
12.85,0.0350316237116876
12.9,0.0334123992549641
12.95,0.0327285888733172
13,0.0327285888733172
13.05,0.0325915312664962
13.1000000000001,0.0308086278346394
13.1500000000001,0.0303199936528921
13.2000000000001,0.0303199936528921
13.2500000000001,0.0303199936528921
13.3000000000001,0.0298223918136883
13.3500000000001,0.0268504409935696
13.4000000000001,0.0267482043436269
13.4500000000001,0.0267482043436269
13.5000000000001,0.0257525666521084
13.5500000000001,0.0254936169154914
13.6000000000001,0.0238312100275283
13.6500000000001,0.0229965853129389
13.7000000000001,0.0229965853129389
13.7500000000001,0.0229965853129389
13.8000000000001,0.0229965853129389
13.8500000000001,0.0229965853129389
13.9000000000001,0.0229965853129389
13.9500000000001,0.022216188709576
14.0000000000001,0.022216188709576
14.0500000000001,0.022216188709576
14.1000000000001,0.022216188709576
14.1500000000001,0.022216188709576
14.2000000000001,0.0196992581883939
14.2500000000001,0.0159092004550558
14.3000000000001,0.0158182717466283
14.3500000000001,0.0157742682483614
14.4000000000001,0.0157742682483614
14.4500000000001,0.0157742682483614
14.5000000000001,0.0157742682483614
14.5500000000001,0.0157742682483614
14.6000000000001,0.0157742682483614
14.6500000000001,0.0157742682483614
14.7000000000001,0.0157742682483614
14.7500000000001,0.0157742682483614
14.8000000000001,0.0157742682483614
14.8500000000001,0.0157742682483614
14.9000000000001,0.0157742682483614
14.9500000000001,0.0157742682483614
15.0000000000001,0.0157742682483614
15.0500000000001,0.0157742682483614
15.1000000000001,0.0151328204021532
15.1500000000001,0.0135177162704295
15.2000000000001,0.0120722315529288
15.2500000000001,0.0120722315529288
15.3000000000001,0.0120722315529288
15.3500000000001,0.0120722315529288
15.4000000000001,0.0116433582623458
15.4500000000001,0.00894845084428468
15.5000000000001,0.00744787197685497
15.5500000000001,0.00729969945996942
15.6000000000001,0.007277591228804
15.6500000000001,0.007277591228804
15.7000000000001,0.007277591228804
15.7500000000001,0.007277591228804
15.8000000000001,0.007277591228804
15.8500000000001,0.007277591228804
15.9000000000001,0.007277591228804
15.9500000000001,0.007277591228804
16.0000000000001,0.007277591228804
16.0500000000001,0.007277591228804
16.1000000000001,0.007277591228804
16.1500000000001,0.007277591228804
16.2000000000001,0.007277591228804
16.2500000000001,0.007277591228804
16.3000000000001,0.007277591228804
16.3500000000001,0.007277591228804
16.4000000000001,0.007277591228804
16.4500000000001,0.007277591228804
16.5000000000001,0.007277591228804
